Kendriya Vidyalaya,1500013,Charbatia Cuttack Distt Orissa,754028,671,2494229,-,-,emahesh2212@gmail.com,-,1984,Mahesh Kumar  Kumawat,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Cuttack
Kendriya Vidyalaya,1500008,Khurda Road P O Jatni Khurda Distt Orissa,752050,674,2490654,3879261208,3879261208,patnaikbsp@gmail.com,http://www.kvnhpclok.g,1975,Bighneswar Patnaik,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Khurda
Kendriya Vidyalaya,1500049,"Kendrapara, At Gualsingh, P.o., Thakurpatna, Near D.s. Law College, Distt. Kendrapara, Odisha",754250,672,221303,22344849,-,pc_ratha@rediffmail.com,-,1974,P C Ratha,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Kendrapara
Kendriya Vidyalaya,1500031,"Old Town, Keonjhar, Orissa",758002,6766,"9437011948, 254817",250511,-,prasaddpanda@yahoo.com,-,1996,D P Panda,Senior Secondary,Kendriya Vidyalaya Sangathan N Del,-,Keonjhar
Kendriya Vidyalaya,1500009,P O Koraput Koraput Distt Orissa,764020,685,250387,50449,-,arabindabiswal1973@gmail.com,-,1975,Arabinda Biswal,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Koraput
Kendriya Vidyalaya,1500034,"Malkangiri. Distt. Malkangiri, Orissa",764048,6861,231166,-,-,principalmalkangiri@yahoo.in,-,1986,Bijay Ketan Pradhan,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Malkangiri
Kendriya Vidyalaya,1500050,"Mahuldiha, Rairangpur, At/po, Rairangpur, Ps Rairangpur, Distt. Mayurbhanj, Odisha",757043,6794,222994,8575319335,-,rpsah152@gmail.com,-,2008,Rajendra Prasad Sah,Secondary School,Kendriya Vidyalaya Sangathan,-,Mayurbhanj
Kendriya Vidyalaya,1500019,Baripada Distt Mayurbhanj Orissa,757107,6792,278160,27049209,-,principalkvbpd@gmail.com,http://www.kvsvdelhi.com,1987,Damodar Pati,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Mayurbhanj
Kendriya Vidyalaya,1500022,Nad Sunabeda Distt Koraput Orissa,763004,6853,274077,-,-,KVSUNABEDA@GMAIL.COM,-,1989,A N Meher,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Koraput
Kendriya Vidyalaya,1500051,"Murgabadi, Baripada, Po Bhanjpur, Distt. Mayurbhanj, Odisha",757002,6792,260176,23706,-,bhupe1977@gmail.com,-,1964,Bhupesh Kumar Swami,Secondary School,Kendriya Vidyalaya Sangathan,-,Mayurbhanj
Eklavya Model Residential School,1520001,"At/po Ranki Via Old Town , Distt. Keonijhar, Odisha",758002,6766,9238727170,34018,-,emrsranki@gmail.com,-,1995,Pitambar Palei,Senior Secondary,N V S,-,Keonjhar
Eklavya Model Residential School,1520007,"At Pungarpo Kanduli Via, Semiliguda Distt Korapat, Orissa",770040,6853,250133,-,-,golakha.malik@gmail.com,-,1991,Golakha Chandra Malik,Senior Secondary,Navodaya Vidyalaya Samiti,-,Koraput
Eklavya Model Residential School,1520008,"At-siriguda, Po Haluadistt Rayagada",765002,6856,222051,-,-,santosh120278@gmail.com,-,1991,Santosh Kumar Patra,Senior Secondary,Navodaya Vidyalaya Samiti,-,Koraput
Eklavya Model Residential School,1520009,"Nuapada Khariar Distt Nuapada, Orissa",766105,6678,211018,-,-,pkraiguru@gmail.com,-,1985,Prasant Kumar Raiguru,Senior Secondary,Shri Sajjan Singh Shiksha Samiti,-,Nuapada
Eklavya Model Residential School,1520003,"Hirli Po Agnipur Distt. Nabarang Pur, Orissa",764059,6858,223900,34018,-,rajemrs007@yahoo.com,-,1995,Rajendra Prasad Mohapatra,Senior Secondary,N V S,-,Nabarangpur
Eklavya Model Residential School,1520005,"Dhalghera At/po Dhangira Via-b.c. Pur, Distt. Mayur Bhanj, Orissa",757087,7252,9438469246,34018,-,dhang_2000@rediffmail.com,-,1995,Ambika Prasad Padhy,Senior Secondary,N V S,-,Mayurbhanj
Eklavya Model Residential School,15210,Bhawani Pur Po Kirei Distt. Sundargarh,770073,-,-,-,-,-,-,1991,Suresan Prusty,Senior Secondary,Ministry Of Tribal Affairs,-,Sundargarh
Eklavya Model Residential School,1520006,"At/po Sardhapur Pslahuni Para, Sundergarh, Orissa",770040,662,5232691,-,-,antrayamimishra@gmail.com,-,1991,Antaryami Mishra,Senior Secondary,Navodaya Vidyalaya Samiti,-,Sundargarh
Eklavya Model Residential School,1520013,"Champa Nagar, Malkangiri, Issa",764048,6861,230548,-,-,prpanda1979@gmail.com,-,-,Prafulla Kumar Panda,Senior Secondary,-,-,Malkangiri
Eklavya Model Residential School,1520010,"Bhawani Pur, P.o.-kirei, Distt. Sumdergarh",770073,6622,273057,-,-,sudarsanswain53@gmail.com,-,1991,Sudarsan Swain,Senior Secondary,Navodaya Vidyalaya Samiti,-,Sundargarh
Emil Dav Public School,1530226,"Jilling Township,jilling, Jajang, Jurudi",758034,6767,06767-279230,-,-,davomcjilling@gmail.com,http://www.emildav.com,-,Mr. Nilakantha Rout,Secondary School,-,-,Keonjhar
El Nissi Mission School,1530090,Zion Nagar Dharam Garh Distt Kalahandi Orissa,766015,667,2242596,242396,-,eramiyasvaz@gmail.com,-,1980,Eramiyas Vaz C,Senior Secondary,Philadelphia Ministries & Chari Tr,-,Kalahandi
Freedom International School,1530198,At - Nandola (gangapur) Bhatapada Salipur Cuttak,754200,671,"9437414418,9937600291",-,-,fisodisha@gmail.com,http://www.fisodisha.org,2013,Mrs.rahmita  Mishra,Senior Secondary,Al-noor Educational Trust,-,Cuttack
Eklavya Model Residential School,1520004,"At Laing(mandira Dam)po Laing Colony Distt.sundergarh, Orissa",770034,6624,280342,34018,-,emrslaing.ppl@rediffmail.com,-,1995,Ladu Kishore Misra,Senior Secondary,N V S,-,Sundargarh
Future Bhubaneswar School,1530156,"36, Chandaka I.e.,patiabhubaneswar-751024",751024,674,6050501,-,0674-2725312,mathewp_thomas@yahoo.com,http://www.fbs.org.in,2008,Mathew Thomas,Senior Secondary,Future Focus Initiative,-,Khurda
Gandhi Public School,1530125,"Sriramalingeswar Temple Avenue, Rayagada, Orissa",765022,6857,251697,1204319055,4319066,mohanty_jb@yahoo.com,-,1995,Mr. Subrat Ranjan Pathi,Senior Secondary,Sacst,-,Rayagada
Gautam Budha International School,1530293,"At/po-dandipur,ps-balanga,dist-puri,odisha",752105,-,7873655930,-,-,prafullananda.npr@gmail.com,-,2011,Mr. Prafulla Kumar Nanda,Secondary School,Gautam Budha International School Foundation,-,Puri
Gayatri Central Academy,1530374,"Po-musakhori, Ps -patna",758020,-,9556257112,-,-,gayatricapatna612@gmail.com,www.gaytricentralacademy.com,-,Subhasis Rath,Secondary School,Child And Youth Welfare Society And Educational Trust,-,Keonjhar
Gayatri Residential English Medium School,1530236,At/po- Kesaibahalps- Mahulpali,768228,-,06642225429,-,-,principal.grems.kbl@gmail.com,http://www.grems.in,2010,Mr.gregory Michael Hasda,Senior Secondary,"Gayatri Trust, Kesaibahal",-,Sambalpur
Gayatri Smart School,1530265,"At-sudhasadangi Po-brahmansadandi,p/s Balianta,dist Khordha-752100",752100,-,9437007103,-,6742433114,uttamkumar9009@gmail.com,gayatrischools.com,2016,Mr. Upendra Panigrahi,Senior Secondary,Gayatri Educational Trust,-,Khurda
Ghanshyam Hemlata Vidya Mandir,1530088,Balijhori At Debadihi Po & Distt Jharsuguda Orissa,760003,6645,270738,9437411710,2384512,principal_ghvm@rediffmail.com,-,1989,Bilwa Sarkar,Senior Secondary,Ghanshyam Hemlata Vidya Mandir Soc,-,Jharsuguda
Glorious English Medium School,1530173,"Dala, Jajpur Road,jajpur",755019,6726,9437702249,-,6726222949,cdpani06@rediffmail.com,-,1994,Chakradhar Pani,Secondary School,Glorious English Medium School,-,Jajpur
Ghanashaym Hemalata Vidya Mandir,1530063,R J Vihar Po Chhaitana Puri Orissa,752002,652,246466,22034,01285-271462,ghvm.puri@gmail.com,http://www.devyaniinternation.com,1995,Sanjukta Das,Senior Secondary,Ghanashyam Hemalata Vidya Mandir So,-,Puri
"Gmr Varalakshmi Dav Public School ,",1530213,At/po-kamalanga Dhenkanal,759121,673,2212507,-,-,ahalyabaisahoo@gmail.com,http://www.gmrvdavpsdkl.org/,2011,Ahalya Bai Sahoo,Secondary School,"Dav Cmc , New Delhi",-,Dhenkanal
Green Field School,1530024,P O Palaspanga Distt. Keonjhar Orissa,758031,6766,235581,6766235214,676623531,arunndash@gmail.com,-,1981,Aruna Kumar Dash,Secondary School,Aeronautics Education Society Hal,-,Keonjhar
Gouri Shankar Residential School,1530051,Shriram Nagar Bhubneshwar Distt Khurda Orissa,751002,674,2343184,228379,111704,bntripathy1965@gmail.com,-,2003,Biranchi Narayan Tripathy,Senior Secondary,G S E S Managing Commmittee,-,Khurda
Green Valley Public School,1530093,At Penta Po J K Pur Distt Rayagada Orissa,765017,91,7978212370,2760765,-,principalgvps245@yahoo.com,-,1992,Gouri Prasad Satapathy,Senior Secondary,Green Valley P S Managing Committee,-,Rayagada
Guidance English Medium School (Residencial),1530106,"Plot No. 1125/1,phase-1,dumuduma Housing Board Colony, Bhubaneswar, Orissa",751019,674,2471666,-,-,gemsbbsr@yahoo.co.in,gemsbbsr@yahoo.co.in,1988,Suhasini Pattanaik,Senior Secondary,Guidance English Medium School,-,Khurda
Guru Nanak English Medium Public School Ii,1530304,"Gudiapkhari,sangulai Sasan,pipili,puri, Odisha 752104",752104,-,06742395854,-,-,gnps2bbsr@gmail.com,www.gnps2bbsr.in,2019,Mrs. Madhumita Sahoo,Secondary School,Guru Nanak English Medium Public School Managing Committee,-,Puri
Guru Nanak Public School,1530007,At & Po Khetrajpur Sambalpur Distt Orissa,768003,663,2522690,-,-,dashrabindran@gmail.com,-,1975,Rabindra Nath Dash,Senior Secondary,Indore Education & Cul Centre,-,Sambalpur
Guru Nanak Public School,1530205,"Kaliaboda, Sikharpur , Cuttack",753003,-,9238108326,-,6712491036,sanchita2764@gmail.com,-,1989,Sanchita Mohanty,Secondary School,Managing Committee Of Guru Nanak Public School,-,Cuttack
Guru Nanak Public School,1530128,"Naya Bazar, Sector-21, Rourkela-769001, Dist-sundergarh, Orissa",769001,661,2601171,9938411234,0661-2601171,gnps21rkl@gmail.com,http://www.gpsrkl.edu.in,2000,Dr. Manveen Kaur Chadha,Senior Secondary,Guru Nanak Public School Managing Committee,-,Sundargarh
Gurukul International Public School,1530283,"Goods Shed Road, Lanjipalli, Berhampur, Dist:ganjam (odisha)",760008,-,9937885234,-,-,info.gurukulinternational@gmail.com,www.gurukulinternational.net,2012,Mrs. Madhusmita Parida,Senior Secondary,"Goods Shed Road, Lanjipalli, Berhampur, Ganjam, Odisha-760008",-,Ganjam
Gurukrupa Public School,1530375,"Main Road, At/po- Umerkote",764073,-,-,-,-,gurukrupa.umerkote@gmail.com,https://www.gurukrupapublicschool.com,-,-,Secondary School,Gurukrupa Educational And Charitable Trust Umerkote,-,Nabarangpur
Gurukul Public School,1530241,At/po:haridaspur,755024,6725,9437161973,-,-,gurukulpublicschooljajpur@gmail.com,www.gpscodisha.com,2014,Miss Arati Mishra,Senior Secondary,Sai Learning Trust,-,Jajpur
Gyanajyoti Public School,1530210,"Sector-19, Rourkela, Orissa,769005",769005,661,8093355884,-,-,gpsrkl.principal@gmail.com,http://www.gpsrkl.ac.in,2008,Mr. Jaladhar Mohapatra,Secondary School,Gyana Jyoti Charitable Trust,-,Sundargarh
Gyanjyoti Kanchanben Rasiklal Vidyalaya,1530145,At-godtor.po-maulibhata.dist-nuapada,766107,707,7955923,-,-,lsrinu_05@yahoo.com,www.krdct.com,2000,L Srinivasa,Senior Secondary,"Gyanjyoti Kanchanben Rasiklal Viyalaya Managing Committee, Nuapada",-,Nuapada
H.A.English School,1530231,"Aminabad, Near Ashiyana Colony",770036,661,2612061,-,6612612626,principal.haes@gmail.com,http://www.uewtrkl.com,2007,Saroj Kumar Das,Secondary School,Ummah Educational And Welfare Trust,-,Sundargarh
Gyanjyoti Kanchanben Rasiklal Vidyalaya,1530369,"At.po. - Khariar Road, Dist. - Nuapada",766104,-,09178522272,-,-,gkrvidyalaya@gmail.com,http://gyanjyotikrvidyalaya.com,-,Prabhat Kumar Sahoo,Secondary School,Kanchanben Rasiklal Dholakia Charitable Trust,-,Nuapada
Hariharananda Balashram,1530184,"At- Arua, Po-kadaliban, Via-chaudakulat",754222,91,9437343853,-,-,principalbalashram@gmail.com,http://www.hariharanandabalashram.org,2004,Sunita Devi,Senior Secondary,Prajnana Mission,-,Kendrapara
Harobino Vidya Bhavan,1530021,Hill Patna Berhampur Distt Ganjam Orissa,760005,680,2220599,9337502020,-,harobino@gmail.com,-,1982,Sunita Singh,Secondary School,Registered Private Charitable Trust,-,Ganjam
Hi-Tech Public School,1530248,"Hi-tech Medical Collage And Hospital Campus,health Park,pandara, Rasulgarh , Bhubaneswar - 751025",751025,-,0674-2371098,-,-,schoolhitechpublic@gmail.com,-,2004,Mrs.rita Tripathy,Senior Secondary,Vigyan Bharat Charitable Trust,-,Khurda
Hind Zinc Vidyalaya,1530174,Principalhind Zinc Vidyalayaat/p.o-zinc Nagarsargipalidist.sundargarhpin-770072,770072,91,9437221097,-,-,gnsahay1947@gmail.com,-,1979,Girija Nandini Sahay,Secondary School,Hind Zinc Managing Committee,-,Sundargarh
Holy Angel Convent School,1530080,Vip Road Gopalpur On Sea Ganjam Orissa,761002,680,2343822,0680-3208229,2343822,princiapal.holyangel@hotmail.com,www.holyangelgroup.co.in,1998,Arati Sahu,Senior Secondary,Holy Angel Convent School M Comm,-,Ganjam
"Hi-Tech Public School, Bhawanipatna",1530237,"Hi-tech Public School, Bhawanipatna Duarseni Bhawanipatna",766001,-,06670230961,-,-,htpsbhawanipatna@yahoo.in,htpsbhawanipatna.in,2010,Mrs. Alpana Pattanayak,Senior Secondary,Maa Durga Trust,-,Kalahandi
Imst English Medium Nursery & High School,1530026,Malkangiri Colony P.o. Malkangiri Distt. Orissa,764048,6861,230239,9337502020,-,imstmkg@gmail.com,-,1982,Ivy Primrose,Secondary School,Sikh Educational Society,-,Malkangiri
I D M Public School,1530201,"At-bagbhadi, Bolangir",767002,665,234332,-,-,shashiarchis@gmail.com,-,2010,Rajlaxmi Panda,Senior Secondary,I D M Publicschool Managing Committee,-,Balangir
Indian Public School,1530152,"C/o Principal,indian Public School,remed Khetarajpur-road Remed Sambalpur ,orissa",768006,663,6061005,-,-,ipssbp75@gmail.com,http://www.ipsgroups.in/,2009,Pooja Singh,Senior Secondary,K.s.dalmia Education Trust,-,Sambalpur
Jawahar Navodaya Vidyalaya,1540007,Bagudi P.o. Mahumuhan Distt Balasore Orissa,756045,6788,242205,-,-,ARATIPATTANAYAK2012@GMAIL.COM,-,1987,Arati Pattanayak,Senior Secondary,Navodaya Vidyalaya Samiti,-,Balasore
Jawahar Navodaya Vidyalaya,1540029,P O Paikmal Distt Bargarh Orrisa,768039,668,4211782,-,-,sobhanbabu2007@gmail.com,-,1992,T Sobhan Babu,Senior Secondary,Society Of The Catholic Apostolate,-,Bargarh
Jawahar Navodaya Vidyalaya,1540028,"At/post Biras, Via-basudevpur, Distt Bhadrak, Orissa",756125,6784,215599,-,-,sangitajaiswal08@gmail.com,-,1992,Sangeeta Jaiswal,Senior Secondary,Navodaya Vidyalaya Samiti,-,Bhadrak
Jawahar Navodaya Vidyalaya,1540008,P O Belpada Distt Balangir Orissa,767026,6658,264438,8437,-,pra30sad@gmail.com,-,1987,V Prasad,Senior Secondary,Navodaya Vidyalaya Samiti,-,Balangir
Jawahar Navodaya Vidyalaya,1540026,"Deogarh Distt., Orissa",768108,6641,212200,-,-,mr.tkcjnv@gmail.com,-,1992,T K Chattopadhyay,Senior Secondary,Navodaya Vidyalaya Samiti,-,Deogarh
Jawahar Navodaya Vidyalaya,1540004,Mundali Distt Cuttack Orissa,754006,671,2879522,-,-,rrsinghita@rediffmail.com,-,1986,Ramraj Singh,Senior Secondary,Navodaya Vidyalaya Samiti,-,Cuttack
Jawahar Navodaya Vidyalaya,1540009,Surangi Distt Ganjam Orissa,761037,680,2621128,22543,-,gmbabu1960@gmail.com,-,1987,G M Babu,Senior Secondary,Navodaya Vidyalaya Samiti,-,Ganjam
Jawahar Navodaya Vidyalaya,1540025,"At/post Panikoili, Distt. Jajpur, Orissa",755043,6726,240011,-,-,sktppl11@gmail.com,-,1992,Saroj Kumar Tripathy,Senior Secondary,Navodaya Vidyalaya Samiti,-,Jajpur
Jagatsinghpur Public School,1530247,At/po- Jagatsinghpur,754103,-,06724221451,-,-,bkrath2014@gmail.com,-,1983,Missrajashree Ray,Secondary School,Jagatsinghpur Public School Managing Committee,-,Jagatsinghpur
Jawahar Navodaya Vidyalaya,1540027,"At/post, Rahama, Distt. Jagatsingpur, Orissa",754140,672,248025,-,-,sinha62@yahoo.co.in,-,1992,Satyabrata Sinha,Senior Secondary,Nvs,-,Jagatsinghpur
Jawahar Navodaya Vidyalaya,1540006,P O Narla Distt Kalahandi Issa,766100,6677,240146,-,-,gvsbabu1@gmail.com,-,1987,G V S Babu,Senior Secondary,Navodaya Vidyalaya Samiti,-,Kalahandi
Jawahar Navodaya Vidyalaya,1540022,"At/po Gurujang, Distt.khurda, Orissa",752055,6755,223843,6755223844,223842,narasimha.pulagam@gmail.com,http://jnvkhurdaorissa.or,1988,P Narasimha Rao,Senior Secondary,Nvs,-,Khurda
D'mount Valley School,1530373,"Near Semiliguda College, Semiliguda",764036,-,06853296022,-,-,dmountvalleyschool@gmail.com,www.dmountvalleyschool.comn,-,K Sai Lakshmi,Secondary School,Debadutta Educational Trust,-,Koraput
Dadhichi Public School,1530245,"Vidya-vihar, Sundargram",754002,671,06712856071,-,6712856098,principaldps2005@gmail.com,dadhichipublicschool.com,2006,Mr. Debendranathbhatta,Senior Secondary,Dadhichi Educational Trust,-,Cuttack
Dalmia Vidya Mandir,1530001,Po Rajgangpur Sundargarh Distt Orissa,770017,6624,220321,06624-220283,220933,dvmprincipal@ocl.in,www.dvmrajgangpur.edu.in,1966,Sonia Mishra,Senior Secondary,Dalmia Shiksha Pratishthan N.d.,-,Sundargarh
Darshan Academy Sundargarh,1530281,"Pradhanpat,mahulpalipin:770002",770002,-,06622273914,-,6622273914,principal.sundargarh@darshanacademy.org,http://www.sundargarh.darshanacademy.org,2015,Mr. Padmanav Dhal,Secondary School,Darshan Education Foundation,-,Sundargarh
Dav Madan Mohan Public School,1530379,"Ichhapur, Bhadrak",756127,-,09337320061,-,-,davbhadrak@gmail.com,www.davbhadrak.in,-,Rutuparna Sahu,Secondary School,Dav College Trust And Management Society,-,Bhadrak
Dav Public School,1530052,Mcl Kalinga Area Mahendrapur Badajorada Dt Angul Orissa,759103,6760,"265001, 60110",265500,265011,skbdav@gmail.com,www.davkalinga.org,1995,Surendra Kumar Bhoi,Senior Secondary,Dav College Managing Committee,-,Angul
Dav Public School,1530081,Mcl Jagannath Area Po Dera Distt Angul Orissa,759103,670,"268599, 268699",249617,-,-,-,2002,Lokeswarapp S,Senior Secondary,Dav College Trust & Mgmt Soc,-,Angul
Dav Public School,1530074,Ntpc/ttps Talchar Thermal Distt Angul Orissa,759101,6760,249124,-,8022796330,nisikantadav2017@gmai.com,-,1996,Nisikanta Kar,Senior Secondary,Dav College Managing Committee,-,Angul
Dav Public School,1530136,"Bhatiparatitilagarh, Bolangir, Orissa",767042,91,7606875327,-,6712603481,davpstig2015@gmail.com,-,1990,Gangadhar Behura,Senior Secondary,Dav College Managing Committee,-,Balangir
Dav Public School,1530110,"Sovarampur, Balasore (orissa)",756001,6782,255066,255087,7823233747,pnabakishore@rediffmail.com,http://www.davblsl.org,1999,Naba Kishore Pradhan,Senior Secondary,Dav College Trust & Management Society,-,Balasore
Dav Public School,1530046,Sec Vi  Market Nagar Abhinav Bidanasi Cuttack Orissa,753002,671,2503443,-,-,dasipsita67@gmail.com,-,1990,Ipsita Das,Senior Secondary,Dav College Trust & Mgmt Soc,-,Cuttack
Dav Public School,1530133,"Hilltop Colony,socp, Brajarajnagar,jharsuguda,orissa.",768216,6645,244201,-,6645244402,davsocpbrjn@gmail.com,-,1998,Chinmaya Kumar Mahapatra,Secondary School,"Dav College Managing Committee,new Delhi",-,Jharsuguda
Dav Public School,1530107,"Sarbahal Road, Marwari Para, Jharsuguda, Orissa",768201,6645,214258,-,06645-270642,pkpanda550@gmail.com,-,1998,Prashanta Kumar Panda,Senior Secondary,Dav College Managing Committee,-,Jharsuguda
Dav Public School,1530041,Itps Banharpalli Via Belpahar Distt. Jharsuguda Orissa,768234,6645,"222238, 238",0751-4033202,-,davibthermal@gmail.com,-,1990,Pradeep Kumar Hota,Senior Secondary,Dav College Trust Management Society N D,-,Jharsuguda
Dav Pt. Sr Public School,1530308,"At-shree Vihar,phulbani Road, Po-lalsingh,bhanjanagar,ganjam",761126,-,06821240032,-,-,davbhanjanagar@gmail.com,davbhanjanagar.org,2014,Mr. Basudev Panigrahy,Secondary School,Dav College Managing Committee,-,Ganjam
Dav Public School,1530082,I B Valley Area Mcl Brajrajnagar Distt Jharsuguda Orissa,768216,6645,242242,28562544,-,amritpkn1964@gmail.com,www.davbrajrajnagar.org,1979,Pradipta Kumar Nayak,Senior Secondary,Dav College Trust & Mgmt Soc,-,Jharsuguda
Dav Public School,1530143,"Sail-rmd, Bolani Ores Mines, Bolani.",758037,6767,213033,-,-,kartikcdash@gmail.com,-,2009,Kartik Chandra Dash,Senior Secondary,Dav College Trust And Management Society,-,Keonjhar
Dav Public School,1530147,"Iffco Township,iffcomusadia,paradeep",754142,672,2224951,-,6712503478,balaram.dav@gmail.com,-,2006,Balaram Mahapatra,Senior Secondary,"Dav Cmc, New Delhi",-,Jagatsinghpur
Dav Public School,1530065,"Pokhariput Old Town Bhubaneswar, Distt Khurda, Orissa",751002,674,2352392,9437030284,674,sujatadavpkt@gmail.com,-,1992,Sujata Sahu,Senior Secondary,Dav College Mang. Commtt.,-,Khurda
Dav Public School,1530044,"Chandrasekharpur Bhubaneswar, Distt Khurda Orissa",751021,674,2740651,4751819,744232323,keshaba_satapathy@yahoo.com,-,1993,Keshaba Chandra Satapathy,Senior Secondary,Dav College Trust & Managing Society,-,Khurda
Dav Public School,1530098,"Nimapara, Distt Puri, Orissa",752106,6758,250175,2593126,07752-248007,mdmuntekhab@gmail.com,-,1995,M M Haque,Senior Secondary,Dav College Trust & Managing Society,-,Puri
Dav Public School,1530076,"Burla, Distt Sambalpur Orissa",768020,663,2542392,-,-,burladav@gmail.com,www.davburla.in,1994,Rashmi Mishra,Senior Secondary,Ananthapuri Educational Society,-,Sambalpur
Dav Public School,1530126,L & T Campuskansbahal,770034,6624,280396,-,6624280396,mrashmi.65@gmail.com,-,2008,Rashmi Mishra,Senior Secondary,"Dav College Managing Committee,new Delhi",-,Sundargarh
Dav Public School,1530120,"At/po -tensa   Distt- Sundargarh, Orissa-770042",770042,6625,236241,9917609678,06625-236241,davpstensa2020@gmail.com,www.davtensa.in,2007,Rajendra Kumar Bedbak,Senior Secondary,Dav College Trust And Management Society,-,Sundargarh
Dav Public School,1530066,Mcl Basundhara Area Dt Sundergarh Orissa,770076,6621,286212,3205496,0755- 2642359,davps76@yahoo.com,-,1998,Bibhuti Bhusan Parija,Senior Secondary,Dav College Managing Committee,-,Sundargarh
"Dav Public School, Sector-16",1530289,"Rsp Rourkela Indsutrial Township, Sector-16, Rourkela-769003",769003,-,06612640168,-,-,ispatdav03@gmail.com,www.davsec16.co.in,2010,Mrs. Jaswinder Kaur,Secondary School,"Dav College Managing Committe, New Delhi",-,Sundargarh
Dav Vedanta International School,1530151,"Vedanta Township,val, Lanjigarh",766027,6677,211108,360277,6677211108,chakraborty.sukla@yahoo.co.in,-,2006,Sukla Chakraborty,Senior Secondary,Dav College Managing Committee,-,Kalahandi
Dayanand Public School,1530311,"Dayanand Public School,raseram Vihar Po-padiabahal Via-goudpali Dis-sambalpur Pin-768112 State-odisha",768112,-,919437158817,-,-,dayanandpublicschoolpb2013@gmail.com,DAYANANDPLAYSCHOOL.COM,2013,Mr. Ashok Kumar Panigrahi,Senior Secondary,Cert Trust,-,Sambalpur
"De-Paul School, Aska",1530153,"Rankanath Vihar, College Square, Aska,",761111,6822,9439451950,-,06822 273220,rajanipanda@ymail.com,-,2000,Rajani Panda,Secondary School,"De-paul School, Aska",-,Ganjam
Deepika English Medium School,1530008,Sector 5 Rourkela Sundergarh Distt Orissa,769002,661,"2640782, 6675",0661-2471039,2640782,deepikaemschool@gmail.com,-,1975,Pramod Kumar Sahoo,Senior Secondary,Managing Committee,-,Sundargarh
"Dav Public School, Paradeep Port,Paradeep",1530193,"Vpointbadapadia, Kujang, Jatsinghpur",754142,6722,221005,-,-,sanjukta.1966@yahoo.in,-,2010,Sanjukta Dash,Secondary School,Dav Cmc,-,Jagatsinghpur
Delhi Public School,1530078,Phulnakhara Distt Cuttack Orissa,753001,671,2356015,2545512,-,principal@dpskalinga.edu.in,-,1981,Anuradha Rakshit,Senior Secondary,Vidya Jyoti Trust,-,Cuttack
Delhi Public School,1530014,Nalco Township Damanjodi Koraput Distt Orissa,763008,6853,255336,6.85E+20,685255105,deepanwitadas1@gmail.com,-,1983,Deepanwita Das,Senior Secondary,Delhi Public School Society N Delhi,-,Koraput
Delhi Public School,1530043,Sect 18 Rourkela Dist Sundargarh Orissa,769003,661,2603251,2643251,2641351,sidratha64@gmail.com,-,1993,Sidhartha Ratha,Senior Secondary,Blue Mount Education Trust,-,Sundargarh
Delhi Public School Paradip Refinery,1530202,"Paradip Refinery Township , P.o. Paradipgarh, Via Kujang, District Jagatsinghpur , Odisha -754141",754141,6722,253290,7981077020,-,dpsparadiprefinery@gmail.com,-,2014,Mr.jagneswar Bora,Senior Secondary,"Managing Committee Delhi Public School,paradip Refinery",-,Jagatsinghpur
Delhi Public School Synergy,1530217,"Banamali Prasadby The Side Of Nh-55 By Pass,dhenkanal",759001,6762,"06762-286626,06762-286630",-,06762-225905,principaldpssynergydkl@gmail.com,http://www.dps-synergy.ac.in,2014,Mrs.deepanwita Das,Senior Secondary,Shivani Educational & Charitable Trust,-,Dhenkanal
"Delhi Public School,",1530200,"Gotamara, Banarpal, Angul",759128,6764,06764237401,-,6764236144,soumendramishra99@gmail.com,http://www.dpsbanarpal.com,-,Mr. Hrusikesh Dash,Senior Secondary,-,-,Angul
Demonstration Multipurpose School,1520014,"Regional Instt. Of Education Bhubneshwar, Odisha",751022,674,2541516,-,-,dms.bbsr@gmail.com,-,1964,Akhileshwar Mishra,Senior Secondary,N C E R T,-,Khurda
Deomali Public School,1530214,At-beheraguda,764036,6853,06853225222,-,-,deomalipublicschool@gmail.com,http://www.deomalipublicschool.edu.in,-,Mr. Bijumohan K,Secondary School,-,-,Koraput
Dharmasala Public School,1530298,"At - Sankharidiha, Po/ps - Dharmasala, Dist. - Jajpur, Odisha, Pin - 755 008",755008,-,06725,-,-,dpssankharidiha@gmail.com,www.dpssankharidiha.org,2002,Dr. Bhikari Charana Samal,Secondary School,Divine Educational Society,-,Jajpur
Divya Jyoti Convent School,1530266,"At Sarbana, P.o. Agria",757025,-,09438750649,-,-,djcsbetnoti@gmail.com,-,2012,Miss Sr. Jomol Mathew,Secondary School,Dibya Prasad Aradhana Society,-,Mayurbhanj
Doon Icon International School,1530194,"At-bhabi Narayanapurpo-bhanja Vihar, Berhampur, Dis(beo)-",760007,-,7032055378,9704935653,0680-2296490,sbash02@gmail.com,http://www.dooniconinternationalschool.org,2012,Mr.santosh Kumar Bash,Secondary School,Gajanana Charitable Trust,-,Ganjam
