Cluny Vidya Nikethan,1930405,"Attur Bye-pass Road, Salem Distt., Tamilnadu",636015,427,2466644,-,-,cvnsalem@gmail.com,-,2009,Ms.jiji T.k,Senior Secondary,The Educational Society Of The Sisters Of St.joseph Of Cluny,-,Salem
Cmc International School,1930875,"139, Ayyasamy Koil Street,theethi Palayam,",641010,-,04222364900,-,-,mr@cmc.ac.in,www.cmcischool.com,2014,Mrs. Saravana Gita K,Senior Secondary,S.i.nathan Charitable Trust,-,Coimbatore
Colours Indian School,1931200,"No.24, Vandalur-kelambakkam Road, Melakottaiyur Village,chennai - 600127.",600127,-,8056017561,-,-,correspondent.colours@gmail.com,http://www.coloursindianschool.com,2019,Mrs. Neela Bai,Senior Secondary,Michael Educational Trust,-,Chengalpattu
Cosmopolitan Model Vidyalaya,1930946,"Nehemiah Nagar,sengadu Village And Post, Sriperumbudur Taluk",602002,-,04427658048,-,-,cosmomodelvidyalaya@gmail.com,http://www.cosmopolitanmodelvidyalaya.com,2012,Dr. N.jothishmathi,Senior Secondary,Cosmopolitan Educational Cultural And Social Development Trust,-,Kancheepuram
Crayons Public School,1930493,"9 K, Maruthachala Aachari Thottam, Idigarai, Coimbatore",641022,422,09976153611,-,-,crayons_school@yahoo.in,http://www.crayonspublicschool.com,2012,Mrs.b. Malarvizhi,Senior Secondary,Annai Meenakshi Educational Trust,-,Coimbatore
Cs Academy,1930510,"Sf No 262, Vlb Engineering College Road, Kovaipudur",641042,-,8754012484,-,-,principal.cbe@csacademy.in,http://www.csacademy.in,2012,Sunanda Kc,Senior Secondary,Lmr Education Trust,-,Coimbatore
Cs Academy,1930245,Vallipurathanpalayam Kavundachipalayam Village,638112,424,8751031448,3192236175,4242431857,principal@csacademy.in,http://www.csacademy.in,2009,Shakila Mathew,Senior Secondary,Lkm Education Trust,-
Ct International School,1931325,"Kesarapatti Po,valayapatti Via,ponnamaravathi Tk,pudukkottai Dt.",622411,-,0433262119,-,4333262119,ctinternationalschool@gmail.com,ctinternationalschool.org,2018,Miss K.vaidhehi,Secondary School,Ct Foundation,-,Pudukkottai
D A V  B H E L School,1930053,Bhel Township Ranipet N.a.a Dist. Tamil Nadu,632406,4172,241220,04172-241097,-,karuppiahm@yahoo.in,-,1982,M Karuppiah,Senior Secondary,Man Bodynational Convent School,-,North Arcot
D A V Boys Senior Sec School,1930148,212-213  Lloyds Road Gopalapuram Chennai Tamil Nadu,600086,44,"28352866, 8251370",8232169,265009,shanthydavgpm@gmail.com,http://www.skps.ac.in,1980,Shanthy Asokan,Senior Secondary,Paradise Educational Society,-,Chennai
Coimbate Public School,1930287,"Chinnamettupalayam,saravananpatti P.o.,coimbate - 35",641035,422,2973040,229210,0422 2669644,principal@coimbatorepublicschool.com,http://www.coimbatepublicschool.com,2009,Sivagami Sundari R,Senior Secondary,Saraswathi Foundation,-,Coimbatore
D A V Public School,1930141,No 19 Sitaram Nagar Velachery Chennai Tamil Nadu,600042,44,22431258,26413119,22430459,minoodav@gmail.com,-,1999,Minoo Aggarwal,Senior Secondary,Mgm Charitable Society,-,Chennai
D A V Girls Sr Sec School,1930003,182  Lloyds Road Gopalapuram Chennai Tamil Nadu,600086,44,"28114193, 8251369",8259760,-,ushakc69@gmail.com,-,1970,K C Usha,Senior Secondary,Tamilnadu Arya Samaj Ednl. Society,-,Chennai
D A V School,1930124,Sree Nandeeswarar Campus Adambakkam Madras Tamil Nadu,600088,44,044-22601845,-,044-22601416,dav_schooladambakkam@rediffmail.com,http://www.davadambakkam.org,1985,Mrs. Geetha J,Senior Secondary,D.a.v.school Trust,-,Kancheepuram
D A V Senior Sec School,1930144,Plot No R 40(b) 120 Feet Road Mogappair Anna Nagar West Extn. Mogappair Tamil Nadu,600050,44,"26244723, 6244723",8284143,-,malliga_sridhar@yahoo.co.in,-,1989,Malliga Sridhar,Senior Secondary,Tamilnadu Arya Samaj Edn Society,-,Thiruvallur
Avs Global School,1931088,206/3a,635107,-,8870004596,-,-,avsglobal.dkottai@gmail.com,http://www.avsglobal.in,2017,Mrs. Jeevarekha.s,Secondary School,Avs Mahanidhi Educational Trust,-,Krishnagiri
Avpt School,1931344,"No 13a, Ganapathy Koil Street, Kamarajar Nagar, Avadi, Poonamallee Taluk, Tiruvallur District",600071,-,9176600196,-,-,avpt18@gmail.com,www.avptschool.com,2020,Mrs. Kalaiyarasi R,Secondary School,Valanadu Periyakaruppan Trust,-,Thiruvallur
Avvai Vidhyashram Public School (Cbse),1931001,Jadayampatti(vill)polayampalli(po)morappur-harur(tk)dharmapuri (dt),635305,-,8667710947,-,-,avvaividhyashram@gmail.com,www.avvaividhyashram.com,2018,Mrs. Sharmila S,Secondary School,Avvai Vidhyashram Public School,-,Dharmapuri
Awniyya Public School,1931282,"Near Jj Eng. College,trichy- Dindigul Highway",620009,-,9385375835,-,-,info@awniyyapublicschool.com,awniyyapublicschool.com,2018,Mrs. Sabana Parvin,Secondary School,Awniyya World Peace Trust,-,Trichirappalli
B V Bhavan's Rajaji Vidyashram,1930044,485  Kilpauk Garden Road Kilpauk Chennai Tamil Nadu,600010,44,"26442823, 6442168",26442168,26604466,brvprincipal@bvbchennai.org,http://www.bvbchennai.org,1980,P.g. Subramanian,Senior Secondary,Bharatiya Vidya Bhavan,-,Chennai City
B.V.M. Global,1930606,"No. 144, Corporation Road, Seevaram, Perungudi Village, Chennai-600096, Sholinganalur Taluk, Kancheepuram Dist.",600096,-,9677015266,-,4465510826,principal_perungudi@bvmglobal.org,http://www.bvmglobal.org,2013,Debjani Ghosh,Senior Secondary,B.v.m. Global Education Trust,-,Kancheepuram
B.V.M. Global Karpagam Campus,1930577,"635/680/6,681/1, Kathiravan Gardens, Singanallur, Coimbatore-641005",641005,422,7708873733,-,4226471116,principal_coimbatore1@bvmglobal.org,http://coimbatorekarpagam.bvmglobal.org/index.aspx,-,Mrs. Syeda Sarfraz S A,Senior Secondary,-,-,Coimbatore
B.V.M. Global Bollineni Hill Side,1930646,"Perumbakkam Road, Nookampalyam Village, Chennai-600125, Sholinganallur Taluk, Kancheepuram District.",600126,44,49578110,-,4464500705,principal_bollinenihillside@bvmglobal.org,http://www.bvmglobal.org,2013,P G Subramanian,Senior Secondary,B.v.m. Global Education Trust,-,Kancheepuram
B.V.M. Global,1930557,"Survey No. 3/6, 3/5b, 3rd North Main Raod, Morais City, Gundur Village, Thiruverumber, Trichy District.",620007,431,0431290441,-,431290441,info.trichy@bvmglobal.org,http://trichy.bvmglobal.org,-,Mr. N.madhusudan,Senior Secondary,-,-,Trichirappalli
Babaji Vidhyashram,1930692,-,600119,44,42105757,-,-,info@babajividhyashram.org,http://www.babajividhyashram.org,2015,Fatima  Magdalene Majella Philip,Senior Secondary,Babaji Foundation,-,Chennai City
Bala Vidya Mandir Sr Sec School,1930021,Iv-main Road  Gandhi Nagar Adyar.  Chennai Tamil Nadu,600020,44,"24424445, 4424446",8754100938,-,bvmadyarprincipal@gmail.com,-,1951,Srinivasa Raghavan R,Senior Secondary,Joint Management Committee,-,Chennai
Balsam Academy,1930274,"5/410,vanapadi Road,bharathi Nagar Ext",632403,4172,04172-272611,-,-,balsamacademy@gmail.com,http://www.balsamacademy.com,-,Mrs. Chitra Madhavan,Secondary School,-,-,Vellore
Bannari Amman Public School,1930433,"Althukombai Village, Sathyamangalam Taluk, Erode Distt., Tamilnadu",638401,4295,04295221212,-,4295222362,bapscbse@gmail.com,www.bapssathy.ac.in,2012,Mrs. Poonkodi R,Senior Secondary,Svb Foundation,-,Erode
Barani International School,1930929,"Mangalapalypilikalmedu, Emapalli",637214,-,04288-226291,-,-,baraniinternationalschool@gmail.com,-,2014,Mr.s.guruparan,Secondary School,Sri Barani Academy Of Education,-,Namakkal
Belief Central School,1931058,"Door No.18/145 Keela Kaatuvilai Road, North Anjukudiruppu, Thengamputhur Village And Town Panchayat",629602,-,04652298077,-,4652286946,beliefcentralschool@yahoo.com,http://www.beliefcentralschool.com,2016,Mrs. Soudhambika P,Senior Secondary,Belief Charitable Trust,-,Kanyakumari
Benglen Public School,1931145,"1. Tvs Nagar Road,kavundampalayam, Coimbatore 641030",641030,-,9843077572,-,-,frankcbe@yahoo.com,www.benglen.org,2012,Mrs. Margaret,Secondary School,Laurel Educational Trust,-,Coimbatore
Best International School,1931338,"323/5, Kadayanallur To Senthamaram Main Road, Kampaneri, Kanmaniyapurm (post)",627751,-,04633240551,-,-,bestinternationalpublic@gmail.com,http://www.bestinternationalschool,2019,Mrs. Regina Mary,Secondary School,Prime Hasan Educational Trust,-,Tirunelveli
Best Public School,1931343,"8/31f,kadakodu,kannerimukku[post]kotagiri",643217,-,04266274991,-,-,best.ktg@gmail.com,www.bestpublicschoolkotagiri.com,2018,Mr. Arjunan B,Secondary School,Shree Hiriyodaiya Educational Trust,-,The Nilgiris
Beta Public School,1930489,"1, Beta Paradise Road, Cizhakandikuppam Village, Siruvakkam Post,",631552,44,044-67276123,-,-,betaps2011@gmail.com,http://www.betapublicschool.org,2011,Mrs. Mangalam  A,Senior Secondary,Cjkr Educational Trust,-,Kancheepuram
Best School,1930812,"8-41/b3, Paloor, Karungal, Kanyakumari District, Tamilnadu",629157,4651,04651268967,-,-,anithataskt@gmail.com,http://www.bestschoolcbse.com,2015,Mrs. V.s.sumi,Senior Secondary,Ilakiya Educational And Charitable Trust,-,Kanyakumari
Bethany Navajeevan School,1931074,Bethany Nagar Vencode,629171,-,04651233800,-,-,bncbse@gmail.com,http://www.bethanycbse.edu.in,2012,Dr. John Christopher Oic,Senior Secondary,Bethany Navajeevan Trust,-,Kanyakumari
Bethlahem New Cbse Central School,1931287,Moosari Junctionkarungal,629157,-,04651269133,-,-,lolikahu@yahoo.com,http://bncbse.org,2018,Mrs. Pappa,Secondary School,Nesamony Memorial Trust,-,Kanyakumari
Bhaarath Public Cbse School,1930329,"Amaravathi Pudhur- Aaravayal Main Road, Near Kaderi Ambal Mills, Aaravayal, Devakottai Taluk, Sivaganga District-630314.",630314,4561,09245405915,-,------,bhaarathcbse@yahoo.in,http://www.bhaarathschools.com,2009,Mr. Daniel G. Varghese,Senior Secondary,Gomuka Trust & Research Foundation,-,Pasumpon-Muthuramalinga T
Bhaarath Public School,1931138,"Dindigul Main Road,palani",624613,-,04545241965,-,-,bhaarathpublicschool2018@gmail.com,WWW.bhaarathpublicschool.com,2018,Mrs. S.meenakumari,Senior Secondary,Chanakya Educational Trust,-,Dindigul
Bhaktavatsalam Vidyashram,1930132,Periyar Nagar Korattur Chennai Tamil Nadu,600080,44,"9171434567, 6241547",9444837587,-,vijimarch31@gmail.com,-,1990,Mrs.n.vijayalakshmi,Senior Secondary,Bhaktavat Salam Memorial Trust,-,Chennai
Bharani International Modern School,1931006,"Kannandahalli (post),mathur Union, Bargur Tk,krishnagiri Dt,",635203,-,9786651715,-,-,bimschool2012@gmail.com,-,2012,Mr. Pillai Muthu Kumari .t,Secondary School,Saraswathi Educational Trust,-,Krishnagiri
Bharani Vidhyalaya,1930254,"Bharani Gardens, Salem Byepass Road, Vennaimalai Post, Karur",639006,4324,652199,2758565,4324221109,principalraam@gmail.com,http://www.bharanividhyalaya.org,2009,C Ramasubramanian,Senior Secondary,Mmm Educational & Charitable Trust,-,Karur
Bharat International School,1930502,"Chennai Salai Subhedarmedu, Krishnagiri(tk&dt)",635001,4343,o4343645o41,-,-,bharatinternational12@gmail.com,http://www.bharatinternationalschool.com,2012,Mr.rajasekaran U,Senior Secondary,Bharat Educational Trust,-,Krishnagiri
Bharath Sr Sec School,1930046,121  Kamaraj Avenue Adyar  Chennai Tamil Nadu,600020,44,"24413051, 4414484",4411387,-,premshantha50@gmail.com,-,1961,K Premshantha,Senior Secondary,Bharath Educational Society,-,Chennai
Besant Arundale Sr Sec School,1930047,Kalakshetra Foundation Thiruvanmiyur Chennai Tamil Nadu,600041,44,24526211,4335146,-,principalbass@kalakshetra.in,-,1973,M Kalaiarasi,Senior Secondary,Kalakshetra Trust,-,Kancheepuram
Bharath Vidya Mandir,1930562,"No.4, Courtallam Five Falls Bye Pass Ilanji Tenkasi Taluk Tirunelveli District",627805,4633,223203,-,-,vanita0506@gmail.com,-,2013,Vanitha S,Senior Secondary,Appasamy Karayalar Charitable Trust,-,Tirunelveli
Bharathi Academy,1930676,"Reddipatti Post, Namakkal Dt, Pin: 637002",637002,-,7373087175,-,-,bharathicbse@gmail.com,http://www.bharathischool.com,-,Mr. P.prince Chelliah,Secondary School,-,-,Namakkal
Bharathi International School,1931133,"Raj Garden, Veerasangili Road,vijayamangalam(via),perundurai(tk),erode(dt)",638056,-,8098144999,-,-,bisvjm@gmail.com,www.bharathivijayamangalam.com,2018,Mrs. Nithya Kalyani,Senior Secondary,Bharathi  Educational Trust,-,Erode
Bharathi Vidhya Bhavan School,1930467,"Amaravathipalayam Road Vijayapuram(po)tirupur, Coimbatore-641606",641606,421,9843846578,-,-,bvbscltpr@gmail.com,-,2005,Shisymol S,Senior Secondary,Panchacharam Kannammal Educational Trust,-,Coimbatore
Bharathi Vidhyalaya School,1930593,Karattoor,638476,4285,224397,-,4285224397,srikavvitha@gmail.com,http://www.bharathividhyalaya.org,1999,Sri Kavvitha P B,Senior Secondary,Bharathi Vidhyalaya Educational Trust,-
Bharathiyar Hi-Tech International School,1930512,"Near Railway Station,attur",636102,4282,04282250899,-,-,bharathiyarhitech@gmail.com,http://www.bharathihitech.com,2009,Dr Poongothai Velmurugan,Senior Secondary,Amman Education And Women Development Trust,-,Salem
Bharati Vidyalaya Sr. Secondary School,1930158,"721, Sholinganallur - Medavakkam High Road, Perumbakkam, Kanchipuram",600100,44,"65725052, 2461122",4937177,24790015,ananth.pushpa@gmail.com,-,2001,A Parvathy,Senior Secondary,Vidya Bharthi Trust,-,Chennai
Big Dreamers Academy,1931036,Pasumpon Nagargujiliamparai Road,624005,-,04551227433,-,-,bigdreamers16@gmail.com,www.bigdreamer.in,2016,Mrs. Radha Devi . B,Senior Secondary,Rajasuthanthra Educational Trust,-,Dindigul
Billabong High International School,1931190,"No. 64/b, Chenganmal Kayar Main Road, Thaiyur, Kelambakkam",603103,-,04427414200,-,-,asma@rayyaneducation.com,https://www.billabongkelambakkam.com/,2018,Mrs. Asma Nainar,Secondary School,Rayyan Educational Trust,-,Kancheepuram
Billabong High International School,1930964,"Nh4, Thamaraithangal Village, White Gate, Kanchipuram-631502",631502,-,8883209999,-,-,billabong.kpm@gmail.com,http://www.billabongkanchi.com,2017,Mr. P.v.m.kameswara Rao,Senior Secondary,Kaveeya Shri Educational Trust,-,Kancheepuram
Bharrathi Vidyashram,1931342,726 Bhajani Koil Stserapanancheripadappai,601301,-,09940435828,-,-,bharrathividyashram@gmail.com,http://www.bharrathividyashram.com,2013,Mrs. Agnes Selvi,Secondary School,Bharrathi Educational Trust,-,Kancheepuram
Bishop Devadass Ambrose Vidyalaya,1931275,Bishop Sundaram Campusnanjikottaipudukkottai Road,613007,-,04362276788,-,-,bishopschool20@gmail.com,www.bishopschool.in,2019,Miss Jenifer S,Secondary School,The Diocese Of Tanjore Society,-,Thanjavur
Billabong High International School,1930718,"S.v.g. Puram,pallipet Taluk",631304,44,9944216159,-,-,principal.tiruttani@billabonghighschool.com,http://www.billabongtiruttani.co.in,2015,Mr. Naren  Babu A,Senior Secondary,Shri Vahri Educational Charitable Trust,-,Thiruvallur
Bishop Remigius School,1930797,"Bishop Remigius School, Carmel Nagar.",629004,4652,04652265434,-,-,bishopremigiusschool@gmail.com,www.bishopremigiusschool.com,2015,Mr. Muthaiah Selvaraj,Senior Secondary,The R.c. Diocese Of Kottar,-,Kanyakumari
Blessings International School,1930991,"Blessings Nagar Thandarai, Keerapakkam Via, Thiruporur Taluk,kancheepuram District,tamilnadu",603109,-,04429547481,-,-,blessings_2013@rediffmail.com,www.blessingscbse.com,2019,Mrs. T Kiruba Princess,Senior Secondary,Blessings Educational Trust,-,Kancheepuram
Blossom Bluebells Academy,1931432,"Thirukanurpatti, Thanjavur",613303,-,9489300813,-,-,info@blossombluebells.com,https://www.blossombluebells.com/,-,Sivagami R,Middle Class,Valli Foundation,-,Thanjavur
Blossom Public School,1930305,"Keelavastha Chavady, Pattuikottai Road",614904,4362,276276,-,-,maryshanthi2408@gmail.com,-,2001,Mary Shanthi S,Senior Secondary,Wisdom Foundation,-,Thanjavur
Bodhi International School,1930930,"Sakthi Nagar, Azhagapuri Bus Stop, Madurai-thondi Main Road,kollangudi,kalaiyarkovil Taluk,",630551,-,9940263639,-,-,maneshsathyanathan@gmail.com,www.bodhischool.org,2016,Mrs. Kaliswari,Senior Secondary,Vanavil Educational Foundation,-,Pasumpon-Muthuramalinga T
Bhavan's Gandhi Vidyashram,1930086,P.b.no.9  Golf Club Road Kodaikanal Dindigul Dist. Tamil Nadu,624101,4542,"240376,, 43972",243498,240376,principal@gandhividyashram.com,http://gandhividyashram.c,1983,C. Radhakrishnan,Senior Secondary,Bharatiya Vidya Bhavan Bombay,-,Dindigul
Brammaas Vidhyalaya School,1930603,"#5/222,railway Station, Gudiyattam.",632602,4171,228325,-,04171 228325,principalbrammaascbse@gmail.com,http://www.brammaascbse.com,2012,Hebsey Devapitchai,Senior Secondary,Brammaas Educational Trust,-
Boaz Public School,1930171,Velachery Road Gowrivakkam Chennai,601302,44,22780083,4424413203,-,principal@boazpublicschool.com,-,1996,Sairabanu Robert,Senior Secondary,Boaz Educational Trust,-,Kancheepuram
Bon Secours Public School,1930694,Pannavayal Road,614602,4373,223177,-,-,srjayaranifbs@gmail.com,-,2013,Jayarani,Senior Secondary,The Regular Tertiary Franciscan Sisters Of Our Lady Of Bon Secours,-,Thanjavur
Breek's All India Secondary School,1930069,Ootacamund Nilgiris Tamil Nadu,643001,423,"2442091, 442761",445633,-,sknethaji@gmail.com,-,1972,Nethji S K,Secondary School,Breeks Board Of Management,-,The Nilgiris
Bright Minds Vidyodaya,1930295,Walaja-sholingur Road Keelpudupetnear Dhanvanthri Temple,632513,4172,230631,-,-,srijyothi2008@gmail.com,http://www.bmvschool.com,2006,V Srijyothi,Senior Secondary,Broad Vision Trust,-
Bright Public School,1930786,Kulamandai,604401,4182,04182241212,-,-,brightcbse@gmail.com,www.brightcbse.ac.in,2013,Mrs. Saraswathi B,Secondary School,Shree Hayagreevar Educational Trust,-,Tiruvannamalai
Brilliant Kids Global School,1931294,"13/7, Periyar Salai,shanmugapuram",624601,-,9944636223,-,-,brilliantkidscbse@gmail.com,http://www.brilliantkidsschool.com,2020,Mrs. C.selvanayaki,Secondary School,Muthuswamy Naidu Lakshmi Ammal Education Trust,-,Dindigul
Brilliant School,1930498,"Survey No. 38/15, 38/11a Adirampattinam Road, Pattukkottai Road,pudukkottai Ullur Village, Thanjavur.",614701,4373,04373241551,-,-,brilliantcbse@gmail.com,http://www.brilliantschool.com,-,Mr. N.ragupathi,Senior Secondary,-,-,Thanjavur
Brilliant Vidya Bhavan,1930877,"84 A,ammasai Gounder Street, Vellakinar,coimbatore - 641029",641029,-,04222908791,-,-,brilliantvidyabhavan@gmail.com,http://www.bvbcbse.com,2017,Mrs. Saroja G,Senior Secondary,Brilliant Educational Trust,-,Coimbatore
Brindhavan Public School,1931158,Hukkiranpatti Pattukkottai Taluk 614615,614615,-,9443807005,-,9443807005,brindhavancbseschool16@gmail.com,http://www.brindhavanpublicschool.com,2016,Mr. Jaychitra,Secondary School,Pattukkotai Educational And Charitable Trust,-,Thanjavur
Brindavan Anglo Vedic International School,1930950,"Kikathirpur (sevilimedu - Ambi Road), Kancheepuram Taluk, Kancheepuram District - 631 501",631501,-,9751923044,-,-,bavschoolkpm@gmail.com,www.bavinternationalcbseschool.com,2015,Mrs. J. Mary Stella,Senior Secondary,Sri Sarguru Sivasamy Educational Trust,-,Kancheepuram
Alpha School,1930798,"No: 16, 3rd Cross Street, West Cit Nagar, Chennai",600035,44,04424340369,-,-,citschool@alphagroup.edu,http://www.alphagroup.edu,2013,Mrs. Reena Alfred,Senior Secondary,Alpha Educational Society,-,Chennai
Alpha Wisdom Vidyashram,1930195,"Alpha Avenue, Sudhana Nagar K K Nagar East Tiruchiurapalli Tamil Nadu",620007,431,2457308,2458619,-,iniyaram@yahoo.com,-,2000,Dr M Porchelvi,Senior Secondary,Alpha Foundation For Edu Research,-,Trichirappalli
Alwin Memorial Public School,1930282,"Indira Nagar, Selaiyur, Chennai. 600 073",600073,44,22290665,-,4422292674,alwinschool2010@gmail.com,-,2010,Jayanthi Sivakumar,Senior Secondary,Vijay''s Educational Trust,-,Kancheepuram
Alwin International Public School,1930749,"Zion Avenue, Padappai",601301,44,04427174021,-,-,aipsschool2015@gmail.com,http://www.alwininternationalpublicschool.com,2015,Mrs. Jayanthi Sivakumar,Senior Secondary,Vijays Educational Trust,-,Kancheepuram
Ambari Vidya Mandir,1931125,"Kavanoor Road, Arakkonam",631004,-,9443134883,-,-,nehemia.shaw12@gmail.com,http://www.ambaricbse.edu.in,2018,Mrs. Kavitha Thiagarajan,Middle Class,A V A Mudliar Education And Chairitable Trust,-,Vellore
Ambari Vidya Mandir,1931181,"Kavanoor Village, Arakkonam Taluk, Vellore District-631004",631004,-,9443134883,-,-,ambarisenthil@gmail.com,ambaricbse.edu.in,2018,Mrs. Kavitha Thiagarajan,Secondary School,A.v.a.mudaliar Educational And Charitable Trust,-,Vellore
Amrita Vidyalayam,1930334,"Tiruchirapalli Solanganalur Village, Malliyampath Post, Rettai Vaikal, Vayalur Road",620102,431,2918555,-,-,usha3466@gmail.com,-,2010,Usha Raghavan,Senior Secondary,Mata Amritanandamayi Math,-,Trichirappalli
Amrita Vidyalayam,1931146,"Amrita Road, 200 Ft Bypass - Service Road, Kovur",600128,-,9710400044,-,-,principal@kovur.avchennai.edu.in,www.kovur.avchennai.edu.in,2018,Mrs. B. Vani Srinivasan,Senior Secondary,Mata Amritanandamayi Math,-,Chennai
Amrita Vidyalayam,1930316,"Ramasamy Nagar, Extension Ii, Nallampalayam, Ganapathi Post",641006,422,2538326,-,-,avnallampalayam@gmail.com,-,2010,Nirupamamrita Chaitanya,Senior Secondary,Mata Amritanandamayi Math,-,Coimbatore
Amrita Vidyalayam,1930161,Amman Nagar Nesapakkam Chennai,600078,44,"24700119, 4880831",23642948,-,principal@avchennai.edu.in,-,1989,Subashini Haridas,Senior Secondary,Mata Amritanandamayi Math Trust,-,Thiruvallur
Amrita Vidyalayam,1930359,"Vadakudi Road, Collectorate Post Nagapattinam",611003,4365,252025,-,-,ejgpat@yahoo.com,-,2010,Jayaganapathy E,Senior Secondary,Mata Amritanandamayi Math,-,Nagapattinam
"Amrita Vidyalayam, Kanyakumari",1930556,"Amrita Puram, Saravanantheri, Agastheeswaram Post, Kanyakumari",629701,4652,04652270700,-,-,avkk2011@gmail.com,http://amritavidyalayam.in/,2011,Mr. Pradeeshkumar M,Senior Secondary,Mata Amritanandamayi Math,-,Kanyakumari
"Amrita Vidyalayam, Ettimadai",1930444,"Palakad Main Road, Ettimadai Post,",641105,422,2656621,-,-,principal.ave@gmail.com,-,2011,C Jayalatha,Senior Secondary,Mata Amritanandamayi Math,-,Coimbatore
"Amrita Vidyalayam, Ramanathapuram",1930735,"Rajasooryamadai Village, Keezhakarai Road,",623504,91,9488904070,-,0422-2656274,avramnad2014@gmail.com,http://amritavidyalayam.in/,2013,Mr. Dhanapal P,Senior Secondary,Mata Amritanandamayi Math,-,Ramanathapuram
"Amrita Vidyalayam, Rameswaram",1931154,"Peikarumbu, Ariyankundu Post, Pamban",623529,-,9600908351,-,-,avrameshwaram2018@gmail.com,http://amritavidyalayam.in/,2018,Mr. Surendra Nath,Secondary School,Mata Amritanandamayi Math,-,Ramanathapuram
"Amrita Vidyalayam, Thoothukudi",1930886,"Amrita Nagar, Senthilampannai, Maravanmadam Post,",628103,-,04612272003,-,-,avthoothukudi2016@gmail.com,http://amritavidyalayam.in/,2016,Mr. Vidhyasankar S,Senior Secondary,Mata Amritanandamayi Math,-,Thoothukudi
"Amrita Vidyalayam, Tirupur",1930760,"Vettuvapalayam Road, Mangalam Post",641663,421,2344517,-,-,amritatejasavt@gmail.com,http://www.amritavidyalayam.in,2011,Mr. Muralidharan,Senior Secondary,Mata Amritanandamayi Math,-,Erode
Anan International School,1930315,"14/284/1, Sitra Road,kalapatti, Coimbate 48",641048,422,6565622,-,0422 2627634,info@anankidsacademy.com,http://www.anankidsacademy.com,2009,Stephenson J,Senior Secondary,Sri R.i. Foundations,-,Coimbatore
Angappa Academy,1931421,"Kavundampalayam, Coimbatore",641025,-,0422240042,-,-,angappaacademy@gmail.com,www.angappaacademy.com,-,Revathi Radhakrishnan,Secondary School,Angappa Educational Trust,-,Coimbatore
Annai Chellammal Cbseschool,1931295,"5/1,palace, Thiruppathisaram,thovalai Taluk,nagercoil, Kanyakumari District",629901,-,9894076386,-,-,annaichellammalcbseschool@gmail.com,-,1994,Mr. John Immanuel Rajan,Middle Class,Annaichellameducationaltrust,-,Kanyakumari
Angappa Edu. Trust Sr Sec School,1930054,Raja Annamalai Chettiar Road S B Mission East Post Saibaba Colony  Coimbatore Tamil Nadu,641011,422,2447532,2245644,2447532,principalangappa@gmail.com,-,1973,K Navamani,Senior Secondary,Angappa Educational Trust,-,Coimbatore
Annai Meenakshi Public School,1930881,"Tn Puthukudi,pambukoil Sandhai Road,puliangudi",627855,-,04636234310,-,-,annaimeenakshischool@gmail.com,www.ampscbse.com,2014,Mr. Amal J Eronimus,Senior Secondary,Mariappa Nadar Sornammal Educational And Charitable Trust,-,Tirunelveli
Annai Violet International School,1930810,"No.11, Red Hills Road, Pudur, Ambattur",600053,44,04426864011,-,-,avis11.edu@gmail.com,http://www.violetcbse.com,2013,Mrs. T.esther Sathyavathy,Senior Secondary,Anna Anadhai Illam,-,Thiruvallur
Antony Public School,1930723,"Cuddalore Main Road, Pudukurapet Village, Sathamangalam Post",606003,473,04143238320,-,4143239360,lydiajeyanthi@yahoo.co.in,http://www.antonypublicschoolpkpet.com,2015,Dr. Lydia George,Senior Secondary,Joe-lourdes Educatuinal Trust,-,Cuddalore
Anugraha Mandhir,1930520,"S.f. No. 54/3, Appanaickenpatti Main Road, Kalangal Village, Sulur",641402,422,04222914779,-,-,alshobaa@yahoo.in,http://www.anugrahaschools.in,2010,Miss Sangeetha K. S.,Senior Secondary,Anugraha Educational Trust,-,Coimbatore
Anugragha International School,1930535,"140/1a, Udumalpet -dharapuram Main Road,thungavi Village,madathukulam (t.k)tirupur (d.t)",642203,4252,250143,-,-,anugraghaschool@gmail.com,-,2011,Sudha,Senior Secondary,Selvamurugan Educational Trust,-,Coimbatore
Anuvrat Vidhyalaya School,1930335,"""suswani Bagh"" Kannikapuram, Kalanipakkam Village, Vellore",635809,-,9488961021,-,-,anuvratvidhyalaya2011@gmail.com,-,2011,Sundaramoorthi V T,Senior Secondary,Arham Foundation,-,Vellore
Apex Pon Vidyashram,1930568,"No.42,thirugnana Sampanthar Street,srinivasa Nagar,, Velachery,chennai.",600091,44,04449528277,-,-,ponvelachery@gmail.com,http://www.ponvidyashram.in/,2008,Mrs. R. Niranjani,Senior Secondary,Ponnammal Educational Trust,-,Chennai City
Apollo Vidyashram,1930322,"Mevaloorkuppam, Sriperumbudur Taluk, Kancheepuram Dist, Tamil Nadu",602105,44,30963304,-,4424362185,prinavapollo@gmail.com,http://www.apollovidyashram.in,2012,Vijayaragavan J,Senior Secondary,Periyasamy Pillai Educational Trust,-,Kancheepuram
Apple Perks International School,1931029,"S.no.11/2a1a, Svv Nagar, Kolathur.",636303,-,9842723331,-,-,appleperkscbse@gmail.com,-,2017,Mrs. Nancy Mary P,Senior Secondary,Apple Educational Trust,-,Salem
