Kendriya Vidyalaya,2400024,A F S Bagdogra P O Bagdogra Airport Distt Darjeeling West Bengal,734421,353,2698332,492440,-,ratan.kumar1968@gmail.com,-,1981,Ratan Kumar,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Darjeeling
Kendriya Vidyalaya,2400012,C/o Army Station Head Qrs P O Barrackpe 24 Parganas Distt West Bengal,700120,33,25920865,560386,322223220,kvbarrackporearmy@gmail.com,www.kvno1afskkd.g,1974,Chandra Sekhar Bisht,Senior Secondary,Kendriya Vidyalaya Sangathan,-,North 24-Pargana
Kendriya Vidyalaya,2400049,Raiganj Bn Bsf Govindpur Po Mirual Uttar Dinajpur West Bengal,733130,3523,221219,560386,322223220,kprasadpgt1@gmail.com,www.kvno1afskkd.g,1987,Khelawan Prasad,Senior Secondary,Kendriya Vidyalaya Sangathan,-,North Dinajpur
Kendriya Vidyalaya Bandel Railway Colony,2400100,"Kendriya Vidyalaya Bandel,building No. -5aambagan Colony, Bandel",712123,-,03326310130,-,-,kvbandelrailwaycolony@gmail.com,https://bandel.kvs.ac.in/,2017,Mr. Pradip Kumar Gupta,Secondary School,Kendriya Vidyalaya Sangathan,-,Hooghly
Kendriya Vidyalaya Balurghat,2400051,"Balurghat, P.o. Amritakhanda Hat, Distt. Dakshin Dinajpur, West Bengal",733103,3522,03522258656,-,-,kvbalurghat@gmail.com,https://balurghat.kvs.ac.in,2007,Mr. Nanda Kishore Saha,Senior Secondary,Kvs,-,South Dinajpur
Kendriya Vidyalaya No 1,2400004,Kalaikunda A F S Midnapore Distt West Bengal,721303,3222,232209,-,322223220,s_mandal_phy@yahoo.co.in,www.kvno1afskkd.org,1968,Sudip Mandal,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Midnapur
Kendriya Vidyalaya No 1,2400003,Binnaguri Cantt Jalpaiguri Distt West Bengal,735232,3563,259495,2288,2580425,ravi.goa2000@gmail.com,-,1973,Ravindra S Devadiga,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Jalpaiguri
Kendriya Vidyalaya No 1,2400015,Kanchrapara P O Kampa 24 Parganas (n) Distt West Bengal,743193,33,25879732,621(RLY,-,rthakurpplkv1kpa@gmail.com,http://www.kvnehu.org,1978,Rajendra Thakur,Senior Secondary,Kendriya Vidyalaya Sangathan,-,North 24-Pargana
Kendriya Vidyalaya No 1,2400007,4 The Park P O Ishapore Nawabganj 24 Parganas (n) West Bengal,743144,33,25938318,561785,-,mishrasatyajeet2012@gmail.com,-,1971,Bidyut Bikash Mahato,Senior Secondary,Kendriya Vidyalaya Sangathan,-,North 24-Pargana
Kendriya Vidyalaya No 2,2400035,Officer's Colony Kancharapara Dist 24 Parganas (n) West Bengal,743145,33,25871134,9681,-,rvrao_kvvp@yahoo.com,-,1986,Ravi Venkateswar Rao,Senior Secondary,Kendriya Vidyalaya Sangathan,-,North 24-Pargana
Kendriya Vidyalaya No 2,2400028,Binnaguri Cantt Distt Jalpaiguri West Bengal,735232,356,3259452,27756,-,kv2binnaguri@yahoo.com,-,1980,Nilima Kullu,Senior Secondary,Kendriya Vidyalaya Sangathan,-,Jalpaiguri
Kendriya Vidyalaya No 2,2400044,Ishapore East Land Estate P.o. Bengal Enamel Dt. 24 Pargonas North West Bengal,743122,33,25409004,2233853,2580425,2abhijitsaha@gmail.com,-,1999,Abhijit Saha,Senior Secondary,Kendriya Vidyalaya Sangathan,-,North 24-Pargana
Kendriya Vidyalaya No 2,2400034,"Salt Lake City Near Labony Estate Kolkata,  West Bengal",700064,33,23358486,592500,2404928,kanta.principal@gmail.com,http://www.kv1chakeri.org,1987,Kanta Rani Chugh,Senior Secondary,Kendriya Vidyalaya Sangathan,-,North 24-Pargana
Filix School Of Education (An Educational Project Of Nanritam),2430246,Village - Barandanga Post & Block - Para District - Purilia,723155,-,07557036455,-,-,filixschoolofeducation@gmail.com,www.filixschool.com,2014,Mr. Shovan Lal Kumbhakar,Senior Secondary,Nanritam,-,Purulia
Future Campus School,2430097,"Sonarpur Station Road, Distt Kolkata, West Bengal",700150,33,8017794075,0824-2213144,033 2434 5641,fes.teamfuture.in,-,2005,Mr.partha Pradip Panja,Senior Secondary,Future Campus School,-,Kolkata
Future Gems Academy,2430148,"Vill-sanjua, Po-bakhrahat, Dist 24 Pgs (s), Pin-743377",743377,33,03324959266,-,-,edu@futuregemsacademy.com,www.futuregemsacademy.com,2009,Mrs. Saswati Chattopadhyay,Senior Secondary,Future Gems School,-,South 24-Pargana
Future Hope School,2430303,1/8 Rowland Road,700020,-,03324761060,-,-,sujata.sen@futurehope.net,https://www.futurehope.net/our-work/our-school.htm,1998,Mrs. Madhu Ravi,Secondary School,Future Hope Scool,-,Kolkata
G.D Goenka Public School,2430123,"Dhukuri,p.o New Champta, Distt Siliguri, West Bengal",734003,353,2574680,-,-,sonikagni@gmail.com,http://www.gdgoenkaschool.in,2007,Sonika Sharma,Senior Secondary,Dinodia Educational Society,-,Siliguri
G.D. Goenka Public School,2430187,48a Bidyayatan Sarani,700035,33,03325102510,-,25102513,admin@dpsnorthkolkata.com,http://www.dpsnorthkolkata.com,2014,Mrs.sujata Chatterjee,Senior Secondary,Swabhumi Foundation,-,North 24-Pargana
Gitanjali Public School,2430167,Vill Daikota Po Deriapur Ps Sainthia Dist Birbhum,731234,3462,264652,-,3462264628,gitanjali.cbse@gmail.com,http://gitanjalischool.in,2007,Mrs. Sudha Roy,Senior Secondary,Gitanjali Foundation,-,Birbhum
Gobind Ram Kataruka Dav Public School,2430039,P.o. Nadiara Distt Purulia West Bengal,723101,3252,8967666337,9232521700,-,grkdav@gmail.com,http://www.grkdavpurulia.org,1989,Lalan  Kumar Pandey,Senior Secondary,D A V College Managing Committee,-,Purulia
Godwin Modern School,2430072,Monteviote Road Po Kurseong Distt Darjeeling West Bengal,734203,354,3542344148,2344548,-,principal@godwinmodernschool.com,-,2000,Prakash Yonzon,Senior Secondary,K G Acad & Tech Society,-,Darjeeling
Gokhale Memorial Girls School,2430163,"1/1. Harish Mukherjee Road, Kolkata-700020.",700020,33,22237169,-,3322237169,gokhale_memorial@yahoo.in,http://www.gokhalememorialgirlsschool.org,1920,Indrani Mitra,Senior Secondary,Gokhale Memorial Girls School And College Association,-,Kolkata
Grace English School,2430249,"Grace English School Sukhani Busty, P.o& P.s.nagrakatadist. Jalpaiguri",735225,-,9732872590,-,-,graceenglishschool2003@gmail.com,http://graceenglishschool.org.in,2003,Miss Sweachha Rai,Secondary School,Grace Ministries Jan Jaty Vikash Samity,-,Jalpaiguri
Green Point Academy,2430111,"G.t.road, Kulti(kultora)p.o.sitarampur,",713359,341,2014643,82305,0341-2514399,greenpointacademy@gmail.com,-,2006,Mahendra Kumar Chand,Senior Secondary,Rajmani Educational Society,-,Burdwan
Griffins International School,2430226,"N.h.-60,p.o.-khatranga",721301,-,9933344736,-,-,principal.gis@griffins.edu.in,-,2017,Mrs. Sarbari Brahma,Senior Secondary,Govind Behari Yadav Trust,-,Midnapur
Guidance Foundation,2430300,"Talai, Jarur, Raghunathganj-i",742235,-,918373088957,-,-,guidancefoundation2012@gmail.com,https://guidancefamily.com/,2012,Dr. Rumela Banerjee,Secondary School,Guidance Foundation,-,Murshidabad
Gurbachan Singh Sondhi Girls School,2430049,65  Pratapaditya Road Calcutta,700026,33,24665406,24002759,-,manween.rajpal04@gmail.com,-,1979,Manween Rajpal,Secondary School,Gurbachan Singh Trust,-,Kolkata
Guru Nanak Public School,2430099,"P.o. New Kolorah, Andul Road, Alampur, Howrah, West Bengal",711302,33,26473659,-,-,mahua1104@gmail.com,-,1989,Mahua Chakraborty,Senior Secondary,"Gurdwara Guru Nanak Sath Sangh, Alampur, Howrah",-,Howrah
Gyan Bharti School,2430031,P.o. Raniganj Distt. Burdwan West Bengal,713347,341,2444389,8.51E+19,-,shawamitrng100@gmail.com,-,1995,Amit Shaw,Senior Secondary,Bokaro Steel Plant,-,Burdwan
H. M. Education Centre,2430188,"Hindmotor, Hooghly - 712233",712233,33,"03326647601, 03326647213, 03326647600",-,-,HMEDUCATIONCENTRE@YAHOO.IN,http://www.hmeducationcentre.in,1965,Mrs.ratna Kundu,Senior Secondary,H. M. Education Trust,-,Hooghly
Haryana Vidya Mandir,2430046,Ba-193 Sector-1 Salt Lake City Calcutta West Bengal,700064,33,"23342404, 3216325",-,-,sen_nadi@hotmail.com,-,2003,Nandini Sen,Senior Secondary,Haryana Sewa Sadan,-,Kolkata
Hebron School,2430243,"Salkavita, P.o. New Rangia, Shibmandir, West Bengal",734013,-,03532699111,-,-,15626@cbseshiksha.in,www.hebronschool.info,2014,Mrs. Jemeema Philipose,Senior Secondary,Peniel Gospel Team,-,Darjeeling
Hem Sheela Model School,2430063,Jawarlal Nehru Avenue Durgapur Distt Burdwan,713214,343,2666850,9434711184,2600665,aninditahomec@yahoo.com,www.hemsheela.org.in,1995,Anindita Home Choudhury,Senior Secondary,Hem Chandra Sheela Bati Mem Edu Tru,-,Durgapur
Himalayan Buddhist Cultural School,2430208,"P.o. Salugara, Buddha Kendra, Kal Chackra Mandir, Salugara East,distt Jalpaiguri, West Bengal, Pin 734008",734008,353,2110814,-,3532590163,sarurai84.sr@gmail.com,-,1996,Saru Rai,Secondary School,Salugara Himalayan Bhuddhist Cultural Association,-,Jalpaiguri
Himalayan International Residential School,2430169,P.o. Rajganj Jalpaiguri,735134,353,9800872984,-,-,PRINCIPAL@HIRS.IN,http://www.hirs.in,1997,Vivek Agarwal,Senior Secondary,Himalayan Institute Of Education And Research,-,Jalpaiguri
Holy Cross School,2430210,"Balaigach, P.o. Manuaganj, P.s. Rajganj,",735135,356,200044,-,-,holycrossschool.rajgang@rediffmail.com,http://www.holycrossschoolrajganj.com,2011,Juliana Soren,Senior Secondary,West Bengal Holy Cross Sisters Society,-,Jalpaiguri
Hindi Balika School,2430037,"S.p.mukherjee Road Distt Siliguri, West Bengal",734405,353,"2500785, 22956",5921266964,-,archananepal04@gmail.com,-,1977,Archana Sharma,Senior Secondary,Hindi Balika Vidyapeeth Trust,-,Siliguri
Holy Cross School,2430161,"Vill. Nichitpur, Via. Kanki, P.o. Simulia, Dist Uttar Dinajpur, Pin Code 733209",733209,3525,9475708177,117066,-,it.tiru@gmail.com,-,2005,Irine Tiru,Senior Secondary,West Bengal Holy Cross Sisters Society,-,North Dinajpur
Guru Teg Bahadur Public School,2430042,Benachity Road Durgapur West Bengal,713204,343,2575873,2537588,-,acharya.sutapa@gmail.com,-,1976,Sutapa Acharya,Senior Secondary,Guru Teg Bahadur Educational Trust,-,Durgapur
Ideal School,2430225,Opp. Kalyani Shilpanchal Railway Station,741235,-,25821171,-,25025630,idealineng@gmail.com,http://www.idealschools.co.in,2014,Mrs. Joyoti Chaudhuri,Senior Secondary,Ideal Science & Research Welfare Hub,-,Nadia
Immanuel International Academy,2430149,"Bharat Singh Jote, Ranidanga, Siliguri, Darjeeling,",734012,353,6501134,-,-,sreelekha.rai@iia.website,http://www.iia.org.in,2010,Sreelekha Rai,Senior Secondary,Leadership Training Center,-,Darjeeling
India International School,2430115,"Kalyanpur Satellite Township(k.s.t.p),",713304,341,2257907,-,-,indiaintschool@gmail.com,-,2008,Ashok Kumar Sharma  National Awardee,Senior Secondary,India International Foundation For Educational And Social Welfare,-,Burdwan
Indus Valley World School,2430108,"488, Ajoy Nagar, Eastern Metropolitan  By-pass, Kolkata- 700094",700094,33,03371205250,-,3322174778,admin@ivws.org,http://www.ivws.org,2008,Mrs. Anita George,Senior Secondary,Gopal Chakrabortti Charitable Trust,-,Kolkata
Indira Gandhi Memorial High School,2430026,456 P K Guha Road Dum Dum Calcutta,700028,33,25111716,-,-,igmhs@hotmail.com,-,1996,Udairaj Singh,Senior Secondary,Indira Education Trust,-,Kolkata
Infocus India Public School,2430235,"Balisha, Bira, P.o. : Ballavpara, P.s. : Ashoke Nagar, Dist : 24 Parganas(n), Pin -743234",743234,-,03216261056,-,-,infocusindia.publicschool@gmail.com,http://www.iipskol.in,2009,Mrs. Mouli Sircar,Senior Secondary,Infocus India Group,-,North 24-Pargana
Jagriti Public School,2430136,"Vill-katna, P.o.-nabadurgap.s.-burwandist.- Murshidabadpin.-742168 West Bengal",742168,3484,222374,2436125,-,principal.jps05@gmail.com,-,2005,Bapan Dey,Senior Secondary,Street Survivors India,-,Murshidabad
Jawahar Navodaya Vidayalaya,2440014,P T T I Campus P O Vivekanand Nagar Distt Purulia West Bengal,723147,3252,202054,202054,-,rkpgupta61jnv@gmail.com,-,1992,Ram Kumar Prasad Gupta,Senior Secondary,Navodaya Vidyalaya Samiti,-,Purulia
Jawahar Navodaya Vidyalaya,2440010,"Bankura, Village-poabagan, P.o. Bhagabandh, Distt. Bankura, West Bengal",722146,3242,201044,-,-,gkmrekha@gmail.com,-,1992,Govind Kumar Mishra,Senior Secondary,Navodaya Vidyalaya Samiti,-,Bankura
Jawahar Navodaya Vidyalaya,2440015,"Gopal Pur, Distt Birbhum, West Bengal",731303,346,3269075,269073-74,-,swatimandal.jnv@gmail.com,-,1992,Swati Mandal,Senior Secondary,Navodaya Vidyalaya Samiti,-,Birbhum
Holy Garden Model School,2430112,"2, Banjetia, P.o.-banjetiaberhampore, Murshidabad",742102,3482,275042,82305,-,mail.holygardenmodelschool@gmail.com,-,2001,Swarup Bhunia,Senior Secondary,Bangetia Holy Garden Model School Society,-,Murshidabad
Jawahar Navodaya Vidyalaya,2440002,"Sahid Vinay Badal Dinesh Sarani, Bidhannagar, Sector-2a, Durgapur-713212 W.b.",713205,343,2532008,3433206074,343260295,pplbwn.wb@gmail.com,-,1992,Jayanta Kumar Mahapatra,Senior Secondary,Navodaya Vidyalaya Samiti,-,Burdwan
Jawahar Navodaya Vidyalaya,2440006,"At+po ? Dihibagna, Ps ? Arambagh, Distt.-hooghly, W.b. - 712613",712613,3211,235100,211341,-,JKMAHAPATRAJNV@REDIFFMAIL.COM,-,1993,Jayanta Kumar Mahapatra,Senior Secondary,Nvs,-,Hooghly
Jawahar Navodaya Vidyalaya,2440012,"Tufangunj, New Town, Distt. Coochbehar, West Bengal",736160,358,2246802,202054,-,kaluawatdrjc@gmail.com,-,1992,J C Kaluawat,Secondary School,Navodaya Vidyalaya Samiti,-,Cooch Behar
Jawahar Navodaya Vidyalaya,2440013,"At/post- Gangadharpur, Ps Panchla, Distt. Howrah, West Bengal",711302,3214,251910,202054,-,mausuminag@rediffmail.com,-,1992,Mausumi Nag,Senior Secondary,Navodaya Vidyalaya Samiti,-,Howrah
Jawahar Navodaya Vidyalaya,2440007,"Barobisha Jaalpaiguri, West Bengal",736207,3564,263944,28710,-,jnvjalpaiguri@gmail.com,-,1994,Animesh Pal,Senior Secondary,Navodaya Vidyalaya Samiti,-,Jalpaiguri
Jawahar Navodaya Vidyalaya,2440011,"Medinipur, At. Tantigeria (t.c.p.c.), P.o. Vidyasagar University, Distt. Paschim Medinipur, West Bengal",721102,3222,205750,-,-,principalwmedinipur@gmail.com,-,1992,Shobhna Ghosh,Senior Secondary,Nvs,-,Midnapur
Jawahar Navodaya Vidyalaya,2440009,"Dalkhola, Po Jagdishpur Distt Uttar Dinajpur West Bengal",733201,352,257818,74280,279092,jnvudinajpur@gmail.com,http://www.jnvand.in,1995,Sunil Kumar Sharma,Secondary School,Navodaya Vidyalaya Samiti,-,North Dinajpur
Jawahar Navodaya Vidyalaya,2440016,"Ashok Nilay Complex, Ullon, Lakshmikantapur, P.o. Ramlochanpur, Distt 24 Pargana(s), West Bengal-743336",713205,3174,278030,3433206074,-,raj2006.principal@gmail.com,-,1992,Raj Kapoor,Secondary School,Navodaya Vidyalaya Samiti,-,South 24-Pargana
Jawahar Navodaya Vidyalaya,2440008,At Po Kapaseria Distt Purba Midnapur West Bengal,721628,3224,242098,27104316,-,gkppljnvem@gmail.com,-,1984,Ghanshyam Kumar,Senior Secondary,Nvs,-,Midnapur
Jawahar Navodaya Vidyalaya,2440017,"Balurghat,distt. Dakshin Dinjpur, West Bengal",733103,2352,204143,7501686577,-,drbks59@gmail.com,-,1987,B K Singh,Senior Secondary,Navodaya Vidyalaya Samiti,-,South Dinajpur
Jawahar Navodaya Vidyalaya,2440004,Chhebbisay Darjeeling West Bengal,734214,354,2005532,206,-,sknandi.jnv@gmail.com,-,1992,Saroj Kumar Nandi,Secondary School,Navodaya Vidyalaya Samiti,-,Darjeeling
Jawahar Navodaya Vidyalaya,2440003,Banipur Habra Distt North 24 Parganas West Bengal,743233,3216,238733,9402382759,-,tkm_67@rediffmail.com,-,1992,Tapan Kumar Mistri,Senior Secondary,Navodaya Vidyalaya Samiti,-,North 24-Pargana
Jawahar Navodaya Vidyalaya,2440005,"Kalyani,opp J N M Hospital  Nadia West Bengal",741235,33,25809616,-,-,rksarraf.jnvl@rediffmail.com,-,1987,Ramesh Kumar Sarraf,Senior Secondary,Navodaya Vidyalaya Samiti,-,Nadia
Jawahar Navodaya Vidyalaya,2440001,Po Berhampare Distt Murshidabad West Bengal,742101,348,2274594,254267,-,alhajmaali786@gmail.com,-,1993,Haji Mohammad A Ali,Senior Secondary,Navodaya Vidyalaya Samiti,-,Murshidabad
"Jawahar Navodaya Vidyalaya,Nagrakata",2440019,Po+ps-nagrakata,735225,-,03564,-,-,jnvjalpaiguri@gmail.com,http://www.jnvjalpaiguri.com,2017,Mr. Azad Ali Mandal,Secondary School,Navodaya Vidyalaya Samiti,-,Jalpaiguri
Jawahar Navodaya Vidyalaya-Ii,2440018,"Po & Ps Jivantala,sarengavad(js Badi),  Distt- South 24 Parganas, West Bengal",743376,3218,216118,9797450020,-,karmaker2010@gmail.com,-,1988,Amal Karmaker,Senior Secondary,Nvs,-,South 24-Pargana
Jrs Public School,2430195,Uttarpanchpota Chakdaha,741222,3743,245530,-,03473-246897,jrsps2011@gmail.com,http://www.jrsedcollege.com,2011,Saumen Chakrabarti,Senior Secondary,Jrs Educational Trust,-,Nadia
Jyotirmoy Public School,2430170,"Jyotirmoy Knowledge Park, Tematha, Kalikapurp.s Sonarpur",743330,321,03218260082,-,3218260067,principal@jpsedu.in,http://www.jpsedu.in/,2004,Mr. Sushant Das,Senior Secondary,Jyotirmoy Education And Welfare Foundation,-,South 24-Pargana
Kalyani Central Model School,2430008,Kalyani P-486 Nadia West Bengal,741235,33,25828316,8334063626,-,sumanchatterjee512@gmail.com,-,1971,Mr. Suman Chattopadhyay,Senior Secondary,A E Society (regd),-,Nadia
Kalyani Public School,2430073,"Moinagadi, Noapara Barasat Kolkatta West Bengal",700125,33,25423760,033-2542-2472,2542-3760,rupadey.barasat@gmail.com,-,1993,Rupa Dey,Senior Secondary,Angel Education Society,-,Kolkata
Kamal Jyoti Vidyapeeth,2430050,East Main Road Kalimpong Dist.darjeeling West Bengal,734301,355,270763,22077,438387,stuti15@yahoo.com,-,1980,Stuti Bhandari,Senior Secondary,Kamal Jyoti Vidyapeet Mgt.society,-,Darjeeling
Jermel's Academy,2430059,"Majhabari East Manza Dabgram-2 Jungle Mahal Road Mujhabari, Distt Jalpaiguri West Bengal",734406,353,8101913937,9.18E+11,2598702,eesadiq@rediffmail.com,http://www.jermelsacademy.com,1984,Ejaz Emmanuel Sadiq,Senior Secondary,Jermel's Edn. Trust,-,Jalpaiguri
Burnpur Riverside School,2430124,"Chittaranjan, Fatehpur, Beside Clw Dispensary",713365,9434,670364,-,0341-2241617,chandrakana.19@gmail.com,-,2008,Kuljit Kaur,Senior Secondary,Burnpur Riverside School Educational Society,-,Burdwan
Burnpur Riverside School,2430016,Burnpur Burdwan Distt West Bengal,713325,341,2241617,0341-2256966,2241617,brsburnpur@gmail.com,http://www.brsburnpur.com,1977,Sushil Kumar Sinha,Senior Secondary,Burnpur Riverside School Educational Society,-,Paschim Bardhaman
Caesar School,2430007,Mal P O Mal Jalpaiguri Distt West Bengal,735221,3562,256946,2340906,-,dilipsarkar52@gmail.com,-,1973,Dilip Kumar Sarkar,Senior Secondary,Caesar Education Trust,-,Jalpaiguri
Campion International School,2430218,P.o Salbari,734002,-,7797967007,-,-,puneetsahewala24@gmail.com,www.campionintl.com,2006,Mrs. Tamali Podder,Senior Secondary,Campion Educational And Welfare Foundation,-,Darjeeling
Central Model School,2430051,23 River Side Road Barrackpure 24 Parganas (nth) West Bengal,743101,33,25935121,9972418619,-,principal.cmsb@gmail.com,-,1997,Mrs. Krishna Majumdar,Senior Secondary,Angel Education Society,-,North 24-Pargana
Central School For Tibetans,2490001,Bhanu Sarani Darjeeling West Bengal,734101,354,2259686,2259686,2254165,tiwarirn58@gmail.com,-,1961,R N Tiwari,Senior Secondary,Central Tibetan School Admn. N Dli,-,Darjeeling
Central School For Tibetans,2490002,"P O Topkhana, 11th Mile, Kalimpong Distt. Darjeeling West Bengal",734316,3552,255428,428,-,cstkalimpong@gmail.com,http://www.kvranikhet.com,1964,Kelsang Dawa,Senior Secondary,Central Tibetan Schools Adminstrati,-,Darjeeling
Chakdaha Model School,2430121,"Lalpur Vivekananda Pally More, Po Chakdaha. Distt Nadia Chakdaha Nadia Kalyani",741222,347,246900,-,3325826013,cms71095@gmail.com,http://www.xyz.com,2000,Sabita Das Sharma,Senior Secondary,Kayani Divine Eduction Society,-,Nadia
Chanda South End Model School,2430245,"Nh2 Chanda,p.o. Kalipahari,p.s.-jamuria,dist-burdwan(w.b)pin-713339",713339,-,9434359090,-,-,southend23j@gmail.com,http://www.csemsschoolasansol.com,2006,Mrs. Rita Chatterjee,Secondary School,Shree Durga Charitable Educational Trust,-,Burdwan
Chittaranjan English Medium School,2430222,"C.r Pally,gangarampur,",733124,-,03521255003,-,-,chittaranjanemschool@gmail.com,http://www.chittaranjanemschool.org,1995,Mr.shyamal Kumar Gope,Secondary School,Gangarampur Chittaranjan English Medium School,-,South Dinajpur
Chatterjee Noble School,2430356,"P.o. Birnagar, P.s.taherpur",741127,-,03473260229,-,-,cnsbprincipal@gmail.com,www.chatterjeenobleschool.com,-,Gunja Das,Secondary School,Chatterjee Welfare Trust,-,Nadia
Choprajhar Green Valley Academy,2430244,"P.o- Dimrulla,p.s- Islampur, Dist- Uttar Dinajpur (wb)pin-733202",733202,-,03526255710,-,-,greenvalleyisp@gmail.com,http://choprajhargva.co.in,2013,Mrs. Barnali Ganguly,Senior Secondary,Choprajhar Green Valley Academy,-,North Dinajpur
Cornerstone School,2430199,"Vill. & P.o. Purba Satali, Dist. Jalpaiguri, West Bengal, Pin. 735214",735214,3566,200123,-,03566-200123,csschool025@gmail.com,http://www.cornerstonesatali.com,-,Mrs. Meni Narjinary,Senior Secondary,-,-,Jalpaiguri
D A V Model School,2430009,J N Sengupta Road Durgapur Distt Burdwan West Bengal,713205,343,2563500,2549,-,papiya_m@rediffmail.com,-,1975,Papiya Mukherjee,Senior Secondary,Dav College Managing Committee N D,-,Durgapur
D A V Model School,2430060,I I T Campus Kharagpur West Bengal,721302,3222,277102,03222-278604,03222-278179,principal.iitdav@gmail.com,-,1995,N K Gautam,Senior Secondary,Dav College Mang. Commtt. N.d.,-,Midnapur
D A V Public School,2430074,Daak Bunglow Road Midnapore West Bengal,721101,3222,263712,-,-,pcdas37@gmail.com,-,1995,Paresh Chandra Das,Senior Secondary,Dav College Trust And Mgmt Committe,-,Midnapur
D A V Public School,2430088,Kanyapur Asansol Burdwan West Bengal,713304,341,2257755,3412271125,341225775,dav.asnl@gmail.com,-,1992,Nitish Kumar Mohanta,Senior Secondary,Dav College Trust & Mgmt Society,-,Burdwan
D A V Public School,2430029,Hindustan Cables Ltd. Rupnarainpur Distt. Burdwan West Bengal,713335,341,"2532810, 311-313",0341-2532030,2532810,biragini.bohidar@gmail.com,http://www.davrnp.com/,1993,Biragini Bohidar,Senior Secondary,D A V College Managing Committee,-,Burdwan
D A V School,2430089,Jogivitta Mahanander Barrage Fulbari Jalpaiguri West Bengal,734015,91,8101913102,0353-2568557,-,taposhibanik@gmail.com,-,1986,Taposhi Pal Banik,Senior Secondary,Maharishi Dayanand Samriti Nyas,-,Siliguri
D.A.V. Public School,2430137,"P.o.:-hetampur Rajbati, P.s.:-dubrajpur, Dist:-birbhum,731124",731124,-,9434042756,-,03462-270590,kuntalmukhopadhyay1964@gmail.com,-,2002,Kuntal Kanti Mukhopadhyay,Secondary School,Dav College Trust & Management Society,-,Birbhum
Darjeeling Public School,2430156,"P.o.- Satellite Township, Fulbari (debgram ), Distt.- Jalpaiguri, Pin - 734435",734435,353,2568457,-,0353-2568458,schooldarjeelingpublic@gmail.com,-,2007,Shreya Mitra Biswas,Senior Secondary,Siliguri Progressive Educational Society,-,Jalpaiguri
"Dav Model School, Kstp, Asansol",2430292,"Dr. B.c. Roy Road, Kstp, Asansol",713305,-,9733370996,-,-,davmodelasansol02@gmail.com,http://davmodelasansol.com/,2017,Mr. Amit Kumar Das,Secondary School,Dav College Trust & Management Society New Delhi-55,-,Paschim Bardhaman
Dav Public School,2430065,Megia Thermal Power Station Dvc Po Mtps Distt Bankura West Bengal,722183,3241,"262347, 71341",-,-,davps_mtps@rediffmail.com,-,1997,M P Sharma,Senior Secondary,Dav Managing Committee Nd,-,Bankura
Dav Public School,2430077,Ecl Pandaveshwar Distt Burdwan West Bengal,713346,341,6458827,3412741671,2678250,davps_ecl@rediffmail.com,-,1966,Nitish Prasad Dutta,Senior Secondary,Dav Collee & Mgmt Soc,-,Burdwan
Dav Public School,2430038,61 Diamond Harbour Road Calcutta West Bengal,700038,33,23961320,304468,474251222,madhumita_singh22@yahoo.com,-,1974,Madhumita Singh,Senior Secondary,Guru Teg Bahadur Educational Trust,-,Kolkata
Dav Public School,2430144,"Haldia, P.o Haldia Township, Dist- Purba Medinipur, Pin-721607",721607,3224,263251,-,2287 5735,ajayekkasj@gmail.com,http://www.stxaviershaldia.g,1971,Ajay Kumar Ekka Sj,Senior Secondary,D A V  College Trust & Management Society.,-,Midnapur
Dav Public School,2430080,Mimcha (r) Colliery Po Egara Burdwan West Bengal,713323,341,2749656,2222155,2227606,gangadhar.mukherjee@rediffmail.com,-,1987,Gangadhar Mukhopadhyay,Secondary School,Dav College Trust & Mgmt Society,-,Burdwan
Delhi Public High School Knowledge City,2430304,"Hayat Nagar Rajarhat, Diamond Harbour Road, Post Office: Sirakole,police Station: Usthi, Hayatnagar, West Bengal-743513",743513,-,03324203332,-,-,dphsknowledgecity2016@gmail.com,www.dphsknowledgecity.com,2016,Mr. Anirban Bhattacharya,Secondary School,Abdur Rob Welfare & Education Trust,-,South 24-Pargana
Delhi Public School,2430093,"Ruby Park, 254, Shantipalli, Rashbehari By Pass Connector(behind Seimens), Kolkata",700107,33,24418200,-,-,principal@dpskolkata.com,-,1983,Anusree Ghose,Senior Secondary,Om Dayal Educational & Research Society,-,Kolkata
Dav Public School,2430257,"Dcw-acc, Madhukundaacc Colony, Po - Sunuri,",723121,-,8170008037,-,-,dav2014madhukunda@gmail.com,-,1994,Mr. Amit Kumar Das,Secondary School,Dayanand Anglo-vedic College Trust And Management Society,-,Purulia
Delhi Public School,2430129,Village-belgramp.s-galsidist:burdwan.pin-713141w.bengal,713141,342,8001916092,-,0342-2440448,principal@dpsbdn.org,http://www.dpsbdn.org,2009,Ms. Chandrakana Mondal,Senior Secondary,Bardhaman Public School Educational Trust,-,Burdwan
Delhi Public School,2430043,N T P C Farakka P.o. Nabarun Murshidabad West Bengal,742236,3485,"251200, 2427139",03512-224315,251200,kamleshkumarjaiswal@yahoo.com,-,1982,Kamlesh Kumar Jaiswal,Senior Secondary,Delhi Public School Society,-,Murshidabad
